class,score
0,0.44
1,0.4
1,0.301791349572912
0,0.232448768370938
0,0.14
0,0.122192439416743
0,0.122026638949418
0,0.111975373158579
0,0.1
0,0.1
0,0.0418306122689442
0,0.0381818277781264
0,0.037484996131491
0,0.0371864378693389
0,0.0347649290996259
0,0.0341678125753218
0,0.0295236381757164
0,0.028462162921936
0,0.027666203257811
0,0.0271351720784999
0,0.0248794637761111
0,0.0239837889896549
0,0.0236852307275029
0,0.0232875444478613
0,0.0221924394167425
0,0.0208990783506447
0,0.0193396145900496
1,0.0193065719175531
0,0.0187424980657455
0,0.0187424980657455
0,0.018709455393249
0,0.0184439398035934
0,0.0170839062876609
0,0.0170178209426679
0,0.0163209892960325
0,0.0158896732390526
0,0.0149939984525964
0,0.0143968819282923
0,0.0143968819282923
0,0.0139325231988159
0,0.0131696062071875
0,0.0128710479450354
0,0.0128380052725389
0,0.0127382901502076
0,0.0122739314207313
0,0.0121411736259035
0,0.0121411736259035
0,0.0121411736259035
0,0.0121411736259035
0,0.0121411736259035
0,0.0118426153637514
0,0.0116768148964271
0,0.0112454988394473
0,0.0112454988394473
0,0.0112454988394473
0,0.0112454988394473
0,0.0112454988394473
0,0.0106483823151432
0,0.0106483823151432
0,0.0106483823151432
0,0.0104825818478189
0,0.0103498240529911
0,0.0103498240529911
0,0.0100182231183425
0,0.00971966485619045
0,0.00898979053705854
0,0.00898979053705854
0,0.00898979053705854
0,0.00898979053705854
0,0.00882399006973425
0,0.00869123227490647
0,0.0083926740127544
0,0.0083926740127544
0,0.0083926740127544
0,0.0083926740127544
0,0.00809411575060234
0,0.00809411575060234
0,0.00809411575060234
0,0.00779555748845027
0,0.00779555748845027
0,0.00779555748845027
0,0.00779555748845027
0,0.00779555748845027
0,0.00762975702112598
0,0.0074969992262982
0,0.0074969992262982
0,0.0074969992262982
0,0.0074969992262982
0,0.0074969992262982
0,0.0074969992262982
0,0.0074969992262982
0,0.00733119875897391
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00719844096414613
0,0.00703264049682184
0,0.00703264049682184
0,0.00689988270199407
0,0.00689988270199407
0,0.00689988270199407
0,0.00689988270199407
0,0.00689988270199407
0,0.00689988270199407
0,0.00689988270199407
0,0.00689988270199407
0,0.00673408223466978
0,0.00673408223466978
0,0.00643552397251771
0,0.00613696571036564
0,0.00613696571036564
0,0.00583840744821357
0,0.00567260698088929
0,0.00553984918606151
0,0.00553984918606151
0,0.00553984918606151
0,0.00553984918606151
0,0.00553984918606151
0,0.00553984918606151
0,0.00537404871873722
0,0.00524129092390944
0,0.00524129092390944
0,0.00524129092390944
0,0.00524129092390944
0,0.00524129092390944
1,0.00507549045658515
0,0.00507549045658515
0,0.00507549045658515
0,0.00507549045658515
0,0.00507549045658515
0,0.00494273266175737
0,0.00494273266175737
0,0.00494273266175737
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.00447837393228102
0,0.00447837393228102
0,0.00447837393228102
0,0.00447837393228102
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00404705787530117
1,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00388125740797688
0,0.00388125740797688
0,0.00388125740797688
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
