class,score
0,0.413737083623184
1,0.350057485814374
1,0.313766722731492
0,0.309288348799211
1,0.306136965710366
0,0.301791349572912
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.3
0,0.105075490456585
0,0.1
0,0.1
0,0.0543674098741272
0,0.0447144174677715
0,0.0401720204908596
0,0.0278650463976318
0,0.0196381728522017
0,0.0171809720047883
0,0.0170839062876609
0,0.0130368484123597
0,0.0125724896828834
0,0.0116411228187268
0,0.00988546532351474
0,0.00928834879921061
0,0.00928834879921061
0,0.00869123227490647
0,0.0083926740127544
0,0.00809411575060234
0,0.0074969992262982
0,0.0074969992262982
0,0.00746130714859782
0,0.00719844096414613
0,0.00719844096414613
0,0.00626707409998955
0,0.00626707409998955
0,0.00613696571036564
0,0.00596851583783748
0,0.00583840744821357
0,0.00553984918606151
0,0.00537404871873722
0,0.00524129092390944
0,0.00494273266175737
0,0.00494273266175737
0,0.0046441743996053
0,0.0046441743996053
0,0.0046441743996053
0,0.00447837393228102
0,0.00447837393228102
0,0.00447837393228102
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00434561613745324
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.00404705787530117
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.0037484996131491
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00344994135099703
0,0.00328414088367274
0,0.00328414088367274
0,0.00311569101114458
0,0.00298558262152068
0,0.00281713274899252
0,0.00281713274899252
0,0.00281713274899252
0,0.00268702435936861
0,0.00268702435936861
0,0.00208990783506447
0,0.00208990783506447
0,0.00179134957291241
0,0.00149279131076034
0,0.00149279131076034
0,0.00149279131076034
0,0.00149279131076034
0,0.00149279131076034
0,0.00149279131076034
0,0.00149279131076034
0,0.00149279131076034
0,0.00119423304860827
0,0.00119423304860827
0,0.00119423304860827
0,0.00119423304860827
0,0.00119423304860827
0,0.00119423304860827
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,8.95674786456203E-4
0,5.97116524304135E-4
0,5.97116524304135E-4
0,5.97116524304135E-4
0,5.97116524304135E-4
0,5.97116524304135E-4
0,5.97116524304135E-4
