class,score
1,0.94
1,0.811945734050271
1,0.662165616767781
0,0.64
0,0.627470763682179
0,0.492485214607623
1,0.454204258812007
0,0.451683034919962
0,0.440138977818363
0,0.44
0,0.433106337321541
0,0.430552070757
0,0.415425314509576
1,0.415126756247424
1,0.413633964936664
0,0.407496999226298
1,0.40746736011799
0,0.404345616137453
0,0.402985582621521
0,0.402089907835064
0,0.401873278529165
0,0.400597116524304
0,0.400597116524304
0,0.400597116524304
0,0.400298558262152
0,0.4
0,0.4
0,0.4
1,0.395525029631907
0,0.391049472158973
0,0.390263136082572
0,0.370359447640715
1,0.356758525376548
0,0.354403101951828
0,0.340603336547839
0,0.339574903966555
0,0.337484996131491
1,0.336390478205214
1,0.333139379994038
0,0.332973579526713
0,0.329390880380889
0,0.32862796338926
0,0.3271351720785
0,0.326836613816348
0,0.326670813349024
0,0.326505012881699
0,0.324713663308787
0,0.324415105046635
0,0.322789555941047
1,0.321429522425114
0,0.317979581074117
0,0.316785348025509
0,0.316188231501205
1,0.315723872771728
0,0.314629354845451
0,0.31303684841236
0,0.312572489682883
0,0.311544057101599
1,0.309885465323515
0,0.309852422651018
0,0.30971966485619
0,0.309122548331886
0,0.30779555748845
1,0.307496999226298
0,0.306136965710366
0,0.304942732661757
0,0.304942732661757
0,0.304942732661757
0,0.304345616137453
0,0.303748499613149
0,0.303748499613149
0,0.303449941350997
0,0.303284140883673
0,0.302687024359369
1,0.302089907835064
0,0.302089907835064
0,0.301791349572912
0,0.30149279131076
0,0.301194233048608
0,0.300895674786456
0,0.300895674786456
0,0.300895674786456
0,0.300597116524304
0,0.300597116524304
0,0.300597116524304
0,0.300597116524304
0,0.300597116524304
0,0.300597116524304
0,0.300597116524304
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.300298558262152
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.3
0,0.2
0,0.130253512494848
0,0.129192037241068
0,0.126206454619547
0,0.122623755473722
0,0.121860838482094
0,0.119041056327898
0,0.118278139336269
0,0.116619547558185
0,0.11303684841236
0,0.113003805739863
0,0.111842615363751
0,0.109885465323515
0,0.109885465323515
0,0.108989790537059
0,0.108525431807582
0,0.108094115750602
0,0.108094115750602
0,0.107496999226298
0,0.10716539829165
0,0.10673408223467
0,0.10673408223467
0,0.106136965710366
0,0.105838407448214
0,0.105539849186062
0,0.104942732661757
0,0.104776932194433
0,0.104776932194433
0,0.104644174399605
0,0.104644174399605
0,0.104478373932281
0,0.104345616137453
0,0.104179815670129
0,0.104047057875301
0,0.102985582621521
0,0.102388466097217
0,0.102089907835064
0,0.101791349572912
0,0.10149279131076
0,0.101194233048608
0,0.101194233048608
0,0.100895674786456
0,0.100895674786456
0,0.100895674786456
0,0.100895674786456
0,0.100597116524304
0,0.100597116524304
0,0.100597116524304
0,0.100597116524304
0,0.100597116524304
0,0.100597116524304
0,0.100597116524304
0,0.100597116524304
0,0.100597116524304
0,0.100597116524304
0,0.100298558262152
0,0.100298558262152
0,0.100298558262152
0,0.100298558262152
0,0.100298558262152
0,0.100298558262152
0,0.100298558262152
0,0.100298558262152
0,0.100298558262152
0,0.100298558262152
0,0.100298558262152
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0,0.0654828003239506
0,0.0474707636821788
0,0.0386131438351063
0,0.036390478205214
0,0.0333718529111968
0,0.0329735795267135
0,0.0310164294864768
0,0.030751501001663
0,0.0305190280845039
0,0.0302204698223519
0,0.0256760105450778
0,0.0244151050466348
0,0.0190410563278976
0,0.0187424980657455
0,0.018709455393249
0,0.0182781393362691
0,0.0182781393362691
0,0.0178468232792893
0,0.0173824645498129
0,0.0166195475581845
0,0.0157238727717283
0,0.0148281979852721
0,0.0146293548454513
0,0.0146293548454513
0,0.0143307965832992
0,0.014231081460968
0,0.0140322383211472
0,0.0130368484123597
0,0.0127382901502076
0,0.0124397318880556
0,0.0124066892155591
0,0.0119753731585792
0,0.0118426153637514
0,0.0118426153637514
0,0.0115440571015994
0,0.0115440571015994
0,0.0115440571015994
0,0.0115440571015994
0,0.0115110144291029
0,0.0112454988394473
0,0.0112454988394473
0,0.0112454988394473
0,0.011079698372123
0,0.0109469405772952
0,0.0109469405772952
0,0.0106483823151432
0,0.0104825818478189
0,0.0104825818478189
0,0.0103498240529911
0,0.00988546532351474
0,0.00988546532351474
0,0.00988546532351474
0,0.00955386438886617
0,0.00928834879921061
0,0.00898979053705854
0,0.00898979053705854
0,0.00895674786456203
0,0.0083926740127544
0,0.0083926740127544
0,0.0083926740127544
0,0.0083926740127544
0,0.00822687354543012
0,0.00809411575060234
0,0.00809411575060234
0,0.00806107307810583
0,0.00779555748845027
0,0.00779555748845027
0,0.00779555748845027
